case_id,multi_poly,eia_id,p_state,p_county,ylat,xlong,p_area,p_img_date,p_dig_conf,p_name,p_year,p_pwr_reg,p_tech_pri,p_tech_sec,p_axis,p_azimuth,p_tilt,p_battery,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
401383,single,59922,DE,New Castle,39.78089905,-75.54750061,5871,20210929,1,South Campus Solar,2011,PJM,PV,c-si,fixed-tilt,167,20,,1.3,2.4,greenfield,non-agrivoltaic,7.8720598
400129,multi,57330,DE,Kent,38.9919014,-75.43990326,26365,20210929,4,Kent County Wastewater Treatment Solar,2011,PJM,PV,c-si,fixed-tilt,225,,,1.2,1.2,greenfield,non-agrivoltaic,-0.555453
400276,multi,57772,DE,Sussex,38.75740051,-75.60209656,29159,20210902,4,Perdue Bridgeville Photovoltaic,2011,PJM,PV,c-si,fixed-tilt,180,,,1.3,1.6,greenfield,non-agrivoltaic,-0.33839
400544,single,58473,DE,Sussex,38.66439819,-75.4016037,75006,20210330,2,Bruce A Henry Solar Farm,2013,PJM,PV,c-si,fixed-tilt,180,20,,3.9,5.2,greenfield,non-agrivoltaic,-0.0030232
401256,single,59715,DE,New Castle,39.7358017,-75.51260376,19369,20220123,4,"DD Hay Road Solar 23, LLC",2015,PJM,PV,unknown,fixed-tilt,185,20,,1.2,1.2,greenfield,non-agrivoltaic,-0.174071
402204,single,61206,DE,Sussex,38.71770096,-75.28839874,21304,20211106,4,Onyx-Allen Harim,2017,PJM,PV,c-si,fixed-tilt,180,20,,1.2,1.6,greenfield,non-agrivoltaic,0.130961
402605,multi,61800,DE,Kent,39.28020096,-75.62159729,18792,20200712,4,DG AMP Solar Smyrna,2018,PJM,PV,c-si,fixed-tilt,146,0,,1.2,1.5,greenfield,non-agrivoltaic,0.240411
402694,single,61934,DE,New Castle,39.72380066,-75.54550171,20520,20201003,4,WHA Southbridge Solar Park (CSG),2018,PJM,PV,c-si,fixed-tilt,180,0,,1.4,1.7,greenfield,non-agrivoltaic,0.310583
403605,single,63392,DE,Sussex,38.66450119,-75.39920044,49184,20200221,2,DEC Phase II at Georgetown,2019,PJM,PV,c-si,fixed-tilt,180,,,3,4.2,greenfield,non-agrivoltaic,0.369685
400205,multi,57565,FL,Orange,28.48900032,-81.18219757,102175,20220305,4,"RP-Orlando, LLC",2011,FPC,PV,c-si,single-axis,180,20,,5.5,5.9,greenfield,non-agrivoltaic,-0.271751
400055,multi,56930,FL,Brevard,28.48489952,-80.68060303,131932,20211012,4,Space Coast Next Gen Solar Energy,2010,FPL,PV,c-si,fixed-tilt,180,0,,10,11.5,greenfield,non-agrivoltaic,0.410804
400083,single,57202,FL,Duval,30.32130051,-81.95570374,332147,20211228,4,Jacksonville Solar,2010,JEA,PV,thin-film,fixed-tilt,180,0,,12.6,15,greenfield,non-agrivoltaic,-0.56367
400054,multi,56929,FL,DeSoto,27.32309914,-81.80220032,654767,20220214,4,DeSoto Next Generation Solar Energy,2009,FPL,PV,c-si,single-axis,180,20,,25,27.6,greenfield,non-agrivoltaic,-0.633459
401199,single,59611,FL,Polk,28.06699944,-82.01799774,127906,20220313,4,"LKL BLBD, LLC",2015,FMPP,PV,c-si,single-axis,180,25,,6,7.7,greenfield,non-agrivoltaic,-0.214766
401485,single,60071,FL,Taylor,30.12249947,-83.56099701,78161,20220424,4,Perry Solar Facility,2016,FPC,PV,c-si,fixed-tilt,180,25,,5.1,6.7,greenfield,non-agrivoltaic,0.377268
401429,multi,59993,FL,Charlotte,26.86560059,-81.73799896,1255562,20211222,4,Babcock Solar Energy Center Hybrid,2016,FPL,PV,c-si,fixed-tilt,195,25,,74.5,114.7,greenfield,non-agrivoltaic,0.507947
401444,multi,60014,FL,Manatee,27.62809944,-82.3553009,1253762,20220420,4,Manatee Solar Energy Center,2016,FPL,PV,c-si,fixed-tilt,195,0,,74.5,114.7,greenfield,non-agrivoltaic,0.510989
400004,multi,645,FL,Hillsborough,27.78019905,-82.39109802,830853,20220420,4,Big Bend,2017,TEC,PV,thin-film,single-axis,180,20,batteries,19,23,greenfield,non-agrivoltaic,-0.969146
402319,multi,61388,FL,Duval,30.51930046,-81.68309784,161445,20220219,4,AEP Jacksonville Solar Project,2017,JEA,PV,c-si,single-axis,180,20,,7.1,7.5,greenfield,non-agrivoltaic,-0.533634
401245,multi,59691,FL,Escambia,30.46920013,-87.34100342,1192936,20220118,4,Gulf Coast Solar Center III,2017,SOCO,PV,thin-film,fixed-tilt,217,0,,50,68.7,greenfield,non-agrivoltaic,-0.275349
401806,single,60582,FL,Leon,30.37929916,-84.35959625,367917,20220418,4,CoTAL Solar Farm,2017,TAL,PV,thin-film,fixed-tilt,180,,,20,28,greenfield,non-agrivoltaic,0.154179
402106,multi,61021,FL,Alachua,29.66500092,-82.06189728,1219633,20170330,4,Horizon Solar Energy Center,2018,FPL,PV,c-si,fixed-tilt,195,0,,74.5,114,greenfield,non-agrivoltaic,0.557064
402107,multi,61022,FL,Putnam,29.75779915,-81.89420319,1235344,20200512,4,Coral Farms Solar Energy Center,2018,FPL,PV,c-si,fixed-tilt,195,20,,74.5,114,greenfield,non-agrivoltaic,0.529486
402105,multi,61020,FL,Indian River,27.56839943,-80.56999969,1226022,20211127,4,Indian River Solar Center,2018,FPL,PV,c-si,fixed-tilt,195,25,,74.5,114,greenfield,non-agrivoltaic,0.545764
402659,multi,61879,FL,Polk,27.92550087,-81.77760315,99938,20220327,4,"Bartow Solar Energy, LLC",2018,FPC,PV,c-si,fixed-tilt,180,0,,7.26,9.4,greenfield,non-agrivoltaic,0.570695
402117,multi,61051,FL,Brevard,27.87630081,-80.52999878,1226716,20211127,4,Barefoot Bay Solar Energy Center,2018,FPL,PV,c-si,fixed-tilt,196,30,,74.5,113.2,greenfield,non-agrivoltaic,0.529415
402110,multi,61029,FL,Indian River,27.59720039,-80.53330231,1265228,20211127,4,Blue Cypress Solar Energy Center,2018,FPL,PV,c-si,fixed-tilt,195,30,,74.5,113.2,greenfield,non-agrivoltaic,0.464252
402118,multi,61052,FL,St. Lucie,27.23320007,-80.54299927,1230187,20211115,4,Loggerhead Solar Energy Center,2018,FPL,PV,c-si,fixed-tilt,196,30,,74.5,113.2,greenfield,non-agrivoltaic,0.523374
402514,multi,61654,FL,Hillsborough,27.77409935,-82.23899841,1350744,20220409,4,Balm Solar,2018,TEC,PV,thin-film,single-axis,180,20,,74.4,87.9,greenfield,non-agrivoltaic,-0.101677
402521,multi,61665,FL,Polk,27.66320038,-81.97200012,1305716,20210313,4,Payne Creek Solar,2018,TEC,PV,thin-film,single-axis,180,20,,70.3,84.9,greenfield,non-agrivoltaic,-0.102917
402739,multi,61988,FL,Orange,28.39139938,-81.61569977,799189,20220104,4,Citrus Ridge Solar,2018,FPC,PV,thin-film,single-axis,180,20,,52,62.8,greenfield,non-agrivoltaic,0.211609
402520,multi,61663,FL,Hillsborough,27.75370026,-82.16300201,1650864,20211108,4,Lithia Solar,2019,TEC,PV,thin-film,single-axis,180,20,,74.5,87.2,greenfield,non-agrivoltaic,-0.385965
402516,single,61656,FL,Hillsborough,27.6814003,-82.20700073,988227,20211108,4,Grange Hall Solar,2019,TEC,PV,thin-film,single-axis,180,25,,61.1,71.4,greenfield,non-agrivoltaic,0.0647826
402589,multi,61767,FL,Volusia,29.0095005,-81.09780121,694685,20220327,4,Pioneer Trail Solar Energy Center,2019,FPL,PV,c-si,fixed-tilt,195,0,,74.5,113.2,greenfield,non-agrivoltaic,2.1689301
402590,multi,61768,FL,St. Lucie,27.4878006,-80.44280243,1067999,20220214,4,Interstate Solar Energy Center,2019,FPL,PV,c-si,fixed-tilt,195,20,,74.5,113.2,greenfield,non-agrivoltaic,0.847556
402588,single,61766,FL,Miami-Dade,25.64439964,-80.48819733,1075657,20220518,4,Miami Dade Solar Energy Center,2019,FPL,PV,c-si,fixed-tilt,195,20,,74.5,113.2,greenfield,non-agrivoltaic,0.83005
403057,multi,62543,FL,Gilchrist,29.63759995,-82.84320068,1874151,20211101,4,Trenton Solar Power Plant,2019,FPC,PV,c-si,single-axis,181,20,,74.9,104.9,greenfield,non-agrivoltaic,-0.312861
401243,multi,59689,FL,Okaloosa,30.51569939,-86.52580261,773964,20200203,4,Gulf Coast Solar Center I,2017,SOCO,PV,thin-film,fixed-tilt,219,20,,30,42.2,greenfield,non-agrivoltaic,-0.346441
401244,single,59690,FL,Santa Rosa,30.42830086,-86.89350128,1167325,20211224,4,Gulf Coast Solar Center II,2017,SOCO,PV,thin-film,fixed-tilt,220,20,,40,53.8,greenfield,non-agrivoltaic,-0.542151
401945,multi,60788,FL,Suwannee,30.37649918,-83.17019653,161011,20220318,4,Suwannee Solar Facility,2017,FPC,PV,c-si,fixed-tilt,180,20,,8.8,14.2,greenfield,non-agrivoltaic,0.43462
402109,multi,61024,FL,Hendry,26.68610001,-81.31980133,1269895,20220214,4,Hammock Solar,2018,FPL,PV,c-si,fixed-tilt,195,30,,74.5,113.2,greenfield,non-agrivoltaic,0.456624
402608,multi,61807,FL,Hamilton,30.44400024,-83.18810272,3567604,20220318,4,Hamilton Solar Power Plant,2018,FPC,PV,c-si,single-axis,180,20,,74.9,109.9,greenfield,non-agrivoltaic,-0.896705
402585,multi,61763,FL,Columbia,30.2765007,-82.78230286,1296296,20220107,4,Sunshine Gateway Solar Energy Center,2019,FPL,PV,c-si,fixed-tilt,195,25,,74.5,113.2,greenfield,non-agrivoltaic,0.414507
402515,multi,61655,FL,Polk,27.87890053,-81.91929626,630836,20210313,4,Bonnie Mine Solar,2019,TEC,PV,thin-film,single-axis,180,20,,37.5,43.9,greenfield,non-agrivoltaic,0.0030643
402522,single,61666,FL,Polk,27.91329956,-81.80570221,950702,20210930,4,Peace Creek Solar,2019,TEC,PV,thin-film,single-axis,180,20,,55,64.8,greenfield,non-agrivoltaic,-0.0301108
402517,multi,61657,FL,Polk,27.92830086,-81.86070251,873779,20210313,4,Lake Hancock Solar,2019,TEC,PV,thin-film,single-axis,180,0,,49.6,58,greenfield,non-agrivoltaic,-0.0714468
403055,multi,62541,FL,Highlands,27.33029938,-81.37139893,1192486,20211227,4,Lake Placid Solar Power Plant,2019,FPC,PV,c-si,single-axis,180,28,,45,63,greenfield,non-agrivoltaic,-0.385733
403463,multi,63186,FL,Duval,30.45610046,-81.71589661,178123,20220219,4,Imeson Solar,2019,JEA,PV,c-si,single-axis,180,20,,5,9,greenfield,non-agrivoltaic,-0.439181
403464,single,63187,FL,Leon,30.39649963,-84.36959839,1009577,20210904,4,"FL Solar 4, LLC",2019,TAL,PV,thin-film,fixed-tilt,180,,,42,55,greenfield,non-agrivoltaic,-0.347514
400163,single,57438,FL,Alachua,29.70149994,-82.33660126,23845,20220330,4,"Solar Park Gainesville, LLC",2011,GVL,PV,c-si,fixed-tilt,180,0,,1.6,2,greenfield,non-agrivoltaic,0.334455
401413,single,59973,FL,Orange,28.37339973,-81.56259918,48303,20220416,4,Walt Disney World Solar Facility,2016,FPC,PV,thin-film,fixed-tilt,195,20,,4.9,5,greenfield,non-agrivoltaic,0.790038
401280,single,59754,FL,Polk,27.99180031,-82.04519653,104861,20220415,3,Lakeland Electric Co. (FL)-Airport II,2012,TEC,PV,c-si,single-axis,180,20,,3.5,3.5,greenfield,non-agrivoltaic,-0.837026
401404,multi,59954,FL,Osceola,28.05820084,-81.24299622,62088,20220305,4,Osceola Solar Facility,2016,FPC,PV,c-si,fixed-tilt,180,0,,3.8,4.7,greenfield,non-agrivoltaic,0.144781
403106,multi,62634,FL,Charlotte,26.86630058,-81.73139954,1333364,20211222,4,Babcock Preserve,2020,FPL,PV,c-si,fixed-tilt,180,0,,74.5,114.7,greenfield,non-agrivoltaic,0.384286
402220,single,61246,FL,Orange,28.47640038,-81.18049622,57293,20211210,4,ACE-Stanton PV,2017,FMPP,PV,c-si,fixed-tilt,180,20,,4.8,6.8,greenfield,non-agrivoltaic,1.1420799
402221,single,61247,FL,Orange,28.48460007,-81.17459869,48460,20211210,4,ACE-Stanton A PV,2017,FMPP,PV,c-si,fixed-tilt,180,25,,4.1,5.7,greenfield,non-agrivoltaic,1.11736
402890,multi,62206,FL,Palm Beach,26.75810051,-80.33609772,1119063,20220608,4,Hibiscus Solar Energy Center,2020,FPL,PV,thin-film,fixed-tilt,190,0,,74.5,108,greenfield,non-agrivoltaic,0.627555
402982,multi,62394,FL,Martin,27.06010056,-80.47409821,1140402,20220210,4,Sweetbay Solar Center,2020,FPL,PV,c-si,fixed-tilt,180,0,,74.5,99,greenfield,non-agrivoltaic,0.402577
403103,multi,62631,FL,Hendry,26.70000076,-81.13369751,1322086,20220104,4,Blue Heron Solar,2020,FPL,PV,c-si,fixed-tilt,195,20,,74.5,114.8,greenfield,non-agrivoltaic,0.403064
403113,multi,62645,FL,Baker,30.23349953,-82.24880219,1148059,20220118,4,Northern Preserve Solar,2020,FPL,PV,c-si,fixed-tilt,195,20,batteries,74.5,98.4,greenfield,non-agrivoltaic,0.377021
403176,multi,62750,FL,Hillsborough,27.68499947,-82.41290283,1398239,20220404,4,Little Manatee River Solar,2020,TEC,PV,thin-film,single-axis,180,25,,74.5,87.9,greenfield,non-agrivoltaic,-0.152957
403194,single,62778,FL,Duval,30.28590012,-81.83509827,68206,20220404,4,"Hecate Energy Blair Road, LLC",2018,JEA,PV,c-si,single-axis,180,25,,4.2,4.9,greenfield,non-agrivoltaic,0.0552846
403268,multi,62914,FL,Nassau,30.53079987,-81.88680267,1606148,20220404,4,Nassau Solar Center,2020,FPL,PV,c-si,single-axis,180,25,,74.5,93.9,greenfield,non-agrivoltaic,-0.255076
403270,multi,62916,FL,St. Johns,29.7609005,-81.43379974,1506953,20220616,4,Trailside Solar Center,2020,FPL,PV,c-si,single-axis,180,25,,74.5,108.3,greenfield,non-agrivoltaic,0.0558805
403274,multi,62922,FL,Okeechobee,27.22120094,-80.74060059,1240151,20211115,4,Lakeside Solar Center,2020,FPL,PV,c-si,fixed-tilt,205,25,,74.5,108,greenfield,non-agrivoltaic,0.40895
403276,multi,62924,FL,St. Lucie,27.53980064,-80.5727005,1269972,20211127,4,Pelican Solar Center,2021,FPL,PV,unknown,fixed-tilt,180,15,,74.5,113.3,greenfield,non-agrivoltaic,0.458326
403281,single,62940,FL,Duval,30.4965992,-81.60050201,87990,20220404,4,Starratt Solar,2017,JEA,PV,c-si,fixed-tilt,180,20,,5,7,greenfield,non-agrivoltaic,0.234224
402523,multi,61667,FL,Hillsborough,27.73259926,-82.26679993,1334762,20220409,4,Wimauma Solar,2020,TEC,PV,thin-film,single-axis,180,10,,74.5,87.9,greenfield,non-agrivoltaic,-0.0836007
402734,multi,61982,FL,Columbia,29.89119911,-82.68560028,1951294,20220520,4,Columbia Solar Power Plant,2020,FPC,PV,thin-film,single-axis,181,25,,74.9,105.6,greenfield,non-agrivoltaic,-0.355873
403029,multi,62491,FL,Okeechobee,27.61490059,-80.79440308,2414174,20220619,4,Okeechobee Solar,2020,FPL,PV,thin-film,fixed-tilt,180,20,,74.5,111.8,greenfield,non-agrivoltaic,-0.537012
403269,multi,62915,FL,Clay,29.87890053,-81.69550323,1598197,20220118,4,Magnolia Springs Solar Center,2021,FPL,PV,c-si,single-axis,180,0,,74.5,108.3,greenfield,non-agrivoltaic,-0.0393044
403272,multi,62919,FL,Indian River,27.59980011,-80.56600189,1287969,20211127,4,Orange Blossom Solar Center,2021,FPL,PV,unknown,fixed-tilt,195,20,,74.5,96.7,greenfield,non-agrivoltaic,0.130408
403273,multi,62921,FL,Brevard,27.84720039,-80.66929626,1080012,20211115,4,Palm Bay Solar,2021,FPL,PV,unknown,fixed-tilt,195,25,,74.5,113.2,greenfield,non-agrivoltaic,0.820206
403277,multi,62925,FL,Baker,30.29540062,-82.19249725,1452005,20220107,4,Egret Solar Center,2020,FPL,PV,c-si,single-axis,181,20,,74.5,93.8,greenfield,non-agrivoltaic,-0.112695
403401,multi,63109,FL,Brevard,28.53619957,-80.67359924,895166,20220408,4,Discovery Solar Center,2021,FPL,PV,unknown,fixed-tilt,180,25,,74.5,98.3,greenfield,non-agrivoltaic,0.936162
403402,multi,63110,FL,Palm Beach,26.77569962,-80.34809875,1399060,20220528,4,Sabal Palm Solar Center,2021,FPL,PV,unknown,fixed-tilt,180,20,,74.5,113.4,greenfield,non-agrivoltaic,0.26902
403681,multi,63495,FL,Polk,27.79199982,-82.00019836,850631,20220313,4,Durrance,2021,TEC,PV,c-si,single-axis,180,22,,60,70.8,greenfield,non-agrivoltaic,0.319545
403737,multi,63582,FL,Osceola,28.16390038,-81.11090088,1416851,20211210,4,Harmony Solar,2020,FMPP,PV,c-si,single-axis,180,25,,74.5,115.5,greenfield,non-agrivoltaic,0.279794
403738,multi,63583,FL,Orange,28.51049995,-81.03700256,1609686,20220321,4,Taylor Creek Solar,2020,FMPP,PV,c-si,single-axis,180,,,74.5,115.5,greenfield,non-agrivoltaic,0.0532416
404118,multi,64301,FL,Manatee,27.44669914,-82.07489777,1292396,20220416,4,Willow Solar Energy Center,2021,FPL,PV,unknown,single-axis,180,20,,74.5,93.9,greenfield,non-agrivoltaic,0.0741814
404408,multi,65036,FL,Escambia,30.84869957,-87.34400177,1044220,20220118,4,Cotton Creek Solar Energy Center,2021,SOCO,PV,unknown,fixed-tilt,180,20,,74.5,105.3,greenfield,non-agrivoltaic,0.728041
401271,single,59744,FL,Polk,27.98670006,-82.04519653,59958,20220313,4,Lakeland Electric Co. (FL)-Airport 1,2011,TEC,PV,c-si,single-axis,180,0,,2.7,2.7,greenfield,non-agrivoltaic,-0.566667
401526,multi,60124,FL,Polk,27.9836998,-82.04239655,77721,20220313,4,Goldfinch,2016,FMPP,PV,c-si,single-axis,180,20,,3,3.7,greenfield,non-agrivoltaic,-0.506938
403028,multi,62490,FL,Suwannee,30.29770088,-82.87239838,1477856,20201103,4,Echo River Solar,2020,FPL,PV,c-si,single-axis,181,20,,74.5,108,greenfield,non-agrivoltaic,0.0839966
403030,multi,62493,FL,Manatee,27.56990051,-82.19219971,1568050,20220416,4,Southfork Solar,2020,FPL,PV,c-si,single-axis,180,20,,74.5,108,greenfield,non-agrivoltaic,-0.0135191
403056,multi,62542,FL,Volusia,28.89760017,-81.32949829,1022684,20220118,4,Debary Solar Power Plant,2020,FPC,PV,c-si,fixed-tilt,180,25,,74.5,102.5,greenfield,non-agrivoltaic,0.713788
403105,multi,62633,FL,Putnam,29.60700035,-81.84010315,1544130,20201512,4,Twin Lakes,2020,FPL,PV,c-si,single-axis,180,20,,74.5,95.1,greenfield,non-agrivoltaic,-0.182575
403104,multi,62632,FL,DeSoto,27.33460045,-81.75430298,1476907,20220203,4,Cattle Ranch,2020,FPL,PV,c-si,single-axis,180,20,,74.5,94.3,greenfield,non-agrivoltaic,-0.130109
402116,multi,61050,FL,DeSoto,27.29980087,-81.78900146,2603595,20220214,4,Wildflower Solar Energy Center,2018,FPL,PV,c-si,fixed-tilt,195,20,,74.5,114,greenfield,non-agrivoltaic,-0.595571
403271,multi,62917,FL,DeSoto,27.32379913,-81.79139709,1479077,20220214,4,Rodeo Solar Center,2021,FPL,PV,unknown,single-axis,180,20,,74.5,82.8,greenfield,non-agrivoltaic,-0.312656
403930,multi,63978,FL,Manatee,27.58810043,-82.06700134,1343195,20220416,4,Duette Solar Power Plant,2021,FPC,PV,c-si,single-axis,180,25,,74.5,102.5,greenfield,non-agrivoltaic,0.158969
403275,multi,62923,FL,Union,29.99909973,-82.29810333,1527150,20221021,4,Union Springs Solar Center,2020,FPL,PV,c-si,single-axis,180,25,,74.5,93.9,greenfield,non-agrivoltaic,-0.184918
401160,multi,59556,GA,Murray,34.71269989,-84.91860199,117762,20171027,4,Dalton 2,2014,SOCO,PV,c-si,fixed-tilt,180,20,,5.5,7.1,greenfield,non-agrivoltaic,-0.212663
401141,multi,59535,GA,Jeff Davis,31.80890083,-82.58049774,371341,20210406,4,SR Hazlehurst,2015,SOCO,PV,c-si,fixed-tilt,180,20,,21,27.4,greenfield,non-agrivoltaic,0.100416
400549,single,58482,GA,Washington,32.97940063,-82.59100342,122522,20221019,4,"Azalea Solar, LLC",2013,SOCO,PV,c-si,fixed-tilt,180,0,,7.65,9.7,greenfield,non-agrivoltaic,0.225291
400648,multi,58628,GA,Walton,33.67649841,-83.67680359,463770,20220130,4,"Simon Solar Farm, LLC",2013,SOCO,PV,c-si,fixed-tilt,180,20,,30,38.6,greenfield,non-agrivoltaic,0.319512
401355,multi,59874,GA,Twiggs,32.62419891,-83.38179779,359438,20220322,4,Richland Solar Center,2015,SEPA,PV,c-si,fixed-tilt,180,0,,20,33.4,greenfield,non-agrivoltaic,0.544353
401345,multi,59862,AL,Russell,32.30479813,-84.99099731,472484,20220321,4,Fort Benning Solar Facility,2015,SOCO,PV,c-si,fixed-tilt,180,20,,30,41.5,greenfield,non-agrivoltaic,0.42629
401072,single,59449,GA,Decatur,30.96689987,-84.62529755,538009,20220325,1,Decatur County Solar Project,2015,SOCO,PV,c-si,single-axis,180,25,batteries,18.97,27,greenfield,non-agrivoltaic,-0.447112
401073,single,59450,GA,Decatur,30.99250031,-84.63629913,2168026,20210119,4,"Decatur Parkway Solar Project, LLC",2015,SOCO,PV,thin-film,single-axis,180,20,,81.06,110,greenfield,non-agrivoltaic,-0.434298
401363,multi,59891,GA,Taylor,32.57709885,-84.31680298,366298,20220329,4,Butler Solar Farm 20,2016,SOCO,PV,thin-film,single-axis,197,0,,22,29,greenfield,non-agrivoltaic,0.225316
401364,multi,59894,GA,Taylor,32.57339859,-84.25579834,947782,20220509,4,Pawpaw Solar Plant,2016,SOCO,PV,c-si,single-axis,180,0,,30.48,42.5,greenfield,non-agrivoltaic,-0.571074
401481,multi,60064,GA,Taylor,32.50249863,-84.25650024,1643782,20220329,4,"White Pine Solar, LLC",2016,SOCO,PV,c-si,fixed-tilt,200,25,,101.2,148.5,greenfield,non-agrivoltaic,0.484445
401496,multi,60082,GA,Burke,33.03530121,-82.10870361,1252902,20210615,4,"White Oak Solar, LLC",2016,SOCO,PV,c-si,fixed-tilt,200,34,,76.5,112.6,greenfield,non-agrivoltaic,0.473562
401346,single,59863,GA,Richmond,33.38629913,-82.13379669,549424,20211227,4,Fort Gordon Solar Facility,2016,SOCO,PV,c-si,fixed-tilt,195,20,,30,42.5,greenfield,non-agrivoltaic,0.183169
401366,multi,59897,GA,Taylor,32.5848999,-84.30419922,2714273,20220509,4,Taylor County Solar,2016,SOCO,PV,thin-film,single-axis,180,20,,146,180,greenfield,non-agrivoltaic,-0.0728907
401911,multi,60741,GA,Jenkins,32.82730103,-81.98210144,499886,20220109,4,Old Midville Solar,2016,SOCO,PV,c-si,single-axis,180,20,,20.16,28.2,greenfield,non-agrivoltaic,-0.302634
401347,multi,59864,GA,Camden,30.83230019,-81.55680084,433621,20211224,3,Kings Bay Solar Facility,2016,SOCO,PV,c-si,fixed-tilt,180,0,,30,41.5,greenfield,non-agrivoltaic,0.608912
401480,multi,60063,GA,Candler,32.42070007,-82.10569763,822835,20220104,4,"Live Oak Solar, LLC",2016,SOCO,PV,c-si,fixed-tilt,200,0,,51,76.5,greenfield,non-agrivoltaic,0.545476
401875,multi,60702,GA,Effingham,32.28710175,-81.28369904,385131,20220314,4,Rincon Solar I,2016,SOCO,PV,c-si,single-axis,180,18,,15.7,21.2,greenfield,non-agrivoltaic,-0.334339
401727,multi,60469,GA,Glynn,31.27400017,-81.44670105,260651,20201104,4,Solar Glynn,2016,SOCO,PV,c-si,fixed-tilt,180,15,,17.68,23,greenfield,non-agrivoltaic,0.435731
401365,multi,59896,GA,Taylor,32.55989838,-84.27999878,2469402,20220509,4,Butler Solar Project 103,2016,SOCO,PV,thin-film,single-axis,180,20,,103,141.5,greenfield,non-agrivoltaic,-0.282023
401357,multi,59876,GA,Dougherty,31.5590992,-84.08519745,447980,20211113,4,Marine Corps Logistics Base Solar,2018,SOCO,PV,c-si,fixed-tilt,185,15,,31.16,43.2,greenfield,non-agrivoltaic,0.625782
402972,multi,62375,GA,Dougherty,31.51160049,-84.04389954,2924901,20220302,4,"Dougherty County Solar, LLC",2019,SOCO,PV,c-si,single-axis,180,20,,120,174,greenfield,non-agrivoltaic,-0.231267
402965,multi,62367,GA,Early,31.40780067,-84.82749939,2307145,20220304,4,SR Arlington II,2019,SOCO,PV,c-si,single-axis,180,20,,102.5,139.7,greenfield,non-agrivoltaic,-0.206633
402791,multi,62057,GA,Jeff Davis,31.83250046,-82.60500336,1202918,20101231,3,Hazlehurst III,2019,SOCO,PV,c-si,single-axis,180,25,,40,55.3,greenfield,non-agrivoltaic,-0.54486
403573,multi,63350,GA,Mitchell,31.19400024,-84.1312027,1421628,20211113,4,OE_GA3,2020,SOCO,PV,thin-film,single-axis,180,25,,57.5,78,greenfield,non-agrivoltaic,-0.338503
401077,single,59459,GA,DeKalb,33.66350174,-84.33560181,43512,20221022,4,Hickory Ridge Landfill Solar Project,2011,SEPA,PV,thin-film,fixed-tilt,180,,,1,1,landfill,non-agrivoltaic,-1.07819
400551,single,58485,GA,Upson,32.92070007,-84.34339905,16470,20201013,4,Upson Rocky Creek Solar Plant,2012,SOCO,PV,c-si,fixed-tilt,180,,,1,1,greenfield,non-agrivoltaic,-0.202796
400792,multi,58892,GA,Mitchell,31.18560028,-84.13410187,291692,20211213,4,Camilla Solar Plant,2013,SOCO,PV,c-si,fixed-tilt,180,,,16,20.3,greenfield,non-agrivoltaic,0.0031515
